ticket_key,ticket_id,stage,team,enter_h,start_h,exit_h,wait_hours,service_hours,queue_len_on_entry,stage_hours
155,TKT-000155,Remote diagnosis,Tier 2,3218.7699459129744,3218.7699459129744,3219.605546919883,0.0,0.8356,0,0.8356
635,TKT-000635,Verification,Tier 1,3218.645770469108,3218.7699459129744,3219.6362561369733,0.1242,0.8663,1,0.9904999999999999
155,TKT-000155,Verification,Tier 1,3219.605546919883,3219.6362561369733,3220.6037151795263,0.0307,0.9675,0,0.9982
1671,TKT-001671,On-site repair,Field Ops,3217.3697728417237,3218.645770469108,3225.119375148909,1.276,6.4736,0,7.7496
1671,TKT-001671,Verification,Tier 1,3225.119375148909,3225.119375148909,3226.0506191475765,0.0,0.9312,0,0.9312
2817,TKT-002817,Intake,(automated),3229.3038790768014,3229.3038790768014,3229.3038790768014,0.0,0.0,0,0.0
2817,TKT-002817,Triage,Tier 1,3229.3038790768014,3229.3038790768014,3230.253067448202,0.0,0.9492,0,0.9492
2817,TKT-002817,Remote diagnosis,Tier 2,3230.253067448202,3230.253067448202,3235.9059239360017,0.0,5.6529,0,5.6529
2817,TKT-002817,Verification,Tier 1,3235.9059239360017,3235.9059239360017,3236.8315716483885,0.0,0.9256,0,0.9256
2874,TKT-002874,Intake,(automated),3238.1699914545893,3238.1699914545893,3238.1699914545893,0.0,0.0,0,0.0
4467,TKT-004467,Intake,(automated),3238.50350733791,3238.50350733791,3238.50350733791,0.0,0.0,0,0.0
2874,TKT-002874,Triage,Tier 1,3238.1699914545893,3238.1699914545893,3238.547549527114,0.0,0.3776,1,0.3776
4467,TKT-004467,Triage,Tier 1,3238.50350733791,3238.547549527114,3238.697354982773,0.044,0.1498,0,0.19379999999999997
4467,TKT-004467,Remote diagnosis,Tier 2,3238.697354982773,3238.697354982773,3240.585390634959,0.0,1.888,0,1.888
4467,TKT-004467,Verification,Tier 1,3240.585390634959,3240.585390634959,3240.9779378737917,0.0,0.3925,0,0.3925
2850,TKT-002850,Intake,(automated),3241.7083523475567,3241.7083523475567,3241.7083523475567,0.0,0.0,0,0.0
2850,TKT-002850,Triage,Tier 1,3241.7083523475567,3241.7083523475567,3242.2667038602794,0.0,0.5584,0,0.5584
2874,TKT-002874,Remote diagnosis,Tier 2,3238.547549527114,3238.547549527114,3242.747548033313,0.0,4.2,0,4.2
2874,TKT-002874,Verification,Tier 1,3242.747548033313,3242.747548033313,3243.0459936764755,0.0,0.2984,0,0.2984
3007,TKT-003007,Intake,(automated),3243.495625315616,3243.495625315616,3243.495625315616,0.0,0.0,0,0.0
3007,TKT-003007,Triage,Tier 1,3243.495625315616,3243.495625315616,3244.3180754305035,0.0,0.8225,0,0.8225
294,TKT-000294,Intake,(automated),3244.5704222311283,3244.5704222311283,3244.5704222311283,0.0,0.0,0,0.0
3007,TKT-003007,Remote diagnosis,Tier 2,3244.3180754305035,3244.3180754305035,3245.039793981493,0.0,0.7217,0,0.7217
294,TKT-000294,Triage,Tier 1,3244.5704222311283,3244.5704222311283,3245.3837460336285,0.0,0.8133,0,0.8133
2108,TKT-002108,Parts & dispatch,(unstaffed wait),3170.732144522061,3170.732144522061,3245.563811407636,74.8317,0.0,0,74.8317
294,TKT-000294,Remote diagnosis,Tier 2,3245.3837460336285,3245.3837460336285,3247.287711049129,0.0,1.904,0,1.904
294,TKT-000294,Verification,Tier 1,3247.287711049129,3247.287711049129,3247.7132023954805,0.0,0.4255,0,0.4255
2108,TKT-002108,On-site repair,Field Ops,3245.563811407636,3245.563811407636,3248.402823868213,0.0,2.839,0,2.839
2108,TKT-002108,Verification,Tier 1,3248.402823868213,3248.402823868213,3250.875647599881,0.0,2.4728,0,2.4728
2850,TKT-002850,Remote diagnosis,Tier 2,3242.2667038602794,3242.2667038602794,3251.2562199726794,0.0,8.9895,0,8.9895
191,TKT-000191,Intake,(automated),3251.4985093952696,3251.4985093952696,3251.4985093952696,0.0,0.0,0,0.0
2850,TKT-002850,Verification,Tier 1,3251.2562199726794,3251.2562199726794,3251.997074588393,0.0,0.7409,1,0.7409
191,TKT-000191,Triage,Tier 1,3251.4985093952696,3251.997074588393,3252.2427316122416,0.4986,0.2457,0,0.7443
191,TKT-000191,Remote diagnosis,Tier 2,3252.2427316122416,3252.2427316122416,3253.265434069004,0.0,1.0227,0,1.0227
3007,TKT-003007,Parts & dispatch,(unstaffed wait),3245.039793981493,3245.039793981493,3260.7553851154757,15.7156,0.0,0,15.7156
1138,TKT-001138,Intake,(automated),3265.0278498831844,3265.0278498831844,3265.0278498831844,0.0,0.0,0,0.0
1138,TKT-001138,Triage,Tier 1,3265.0278498831844,3265.0278498831844,3265.339863900498,0.0,0.312,0,0.312
1138,TKT-001138,Remote diagnosis,Tier 2,3265.339863900498,3265.339863900498,3266.2272265238644,0.0,0.8874,0,0.8874
709,TKT-000709,Intake,(automated),3267.9573152610706,3267.9573152610706,3267.9573152610706,0.0,0.0,0,0.0
709,TKT-000709,Triage,Tier 1,3267.9573152610706,3267.9573152610706,3268.893604413193,0.0,0.9363,0,0.9363
3007,TKT-003007,On-site repair,Field Ops,3260.7553851154757,3260.7553851154757,3268.9347169338316,0.0,8.1793,0,8.1793
3007,TKT-003007,Verification,Tier 1,3268.9347169338316,3268.9347169338316,3270.6289094507015,0.0,1.6942,0,1.6942
709,TKT-000709,Remote diagnosis,Tier 2,3268.893604413193,3268.893604413193,3270.964317118922,0.0,2.0707,0,2.0707
1208,TKT-001208,Intake,(automated),3281.1879694435784,3281.1879694435784,3281.1879694435784,0.0,0.0,0,0.0
1208,TKT-001208,Triage,Tier 1,3281.1879694435784,3281.1879694435784,3281.647135913886,0.0,0.4592,0,0.4592
191,TKT-000191,Parts & dispatch,(unstaffed wait),3253.265434069004,3253.265434069004,3285.8508069784903,32.5854,0.0,0,32.5854
2206,TKT-002206,Intake,(automated),3286.12194826793,3286.12194826793,3286.12194826793,0.0,0.0,0,0.0
2206,TKT-002206,Triage,Tier 1,3286.12194826793,3286.12194826793,3286.6119200846856,0.0,0.49,0,0.49
2206,TKT-002206,Remote diagnosis,Tier 2,3286.6119200846856,3286.6119200846856,3289.568486995387,0.0,2.9566,0,2.9566
191,TKT-000191,On-site repair,Field Ops,3285.8508069784903,3285.8508069784903,3290.032178408008,0.0,4.1814,0,4.1814
2206,TKT-002206,Verification,Tier 1,3289.568486995387,3289.568486995387,3290.1461994943397,0.0,0.5777,1,0.5777
2375,TKT-002375,Intake,(automated),3290.809462198621,3290.809462198621,3290.809462198621,0.0,0.0,0,0.0
191,TKT-000191,Verification,Tier 1,3290.032178408008,3290.1461994943397,3292.004518243941,0.114,1.8583,1,1.9723000000000002
2375,TKT-002375,Triage,Tier 1,3290.809462198621,3292.004518243941,3292.25470979312,1.1951,0.2502,0,1.4453
2375,TKT-002375,Remote diagnosis,Tier 2,3292.25470979312,3292.25470979312,3293.065330745588,0.0,0.8106,0,0.8106
2375,TKT-002375,Verification,Tier 1,3293.065330745588,3293.065330745588,3293.4884779685667,0.0,0.4231,0,0.4231
709,TKT-000709,Parts & dispatch,(unstaffed wait),3270.964317118922,3270.964317118922,3294.5514527452306,23.5871,0.0,0,23.5871
709,TKT-000709,On-site repair,Field Ops,3294.5514527452306,3294.5514527452306,3296.5898242950607,0.0,2.0384,0,2.0384
67,TKT-000067,Intake,(automated),3296.831446063863,3296.831446063863,3296.831446063863,0.0,0.0,0,0.0
709,TKT-000709,Verification,Tier 1,3296.5898242950607,3296.5898242950607,3296.974444099025,0.0,0.3846,1,0.3846
67,TKT-000067,Triage,Tier 1,3296.831446063863,3296.974444099025,3297.232640349021,0.143,0.2582,0,0.4012
1208,TKT-001208,Remote diagnosis,Tier 2,3281.647135913886,3281.647135913886,3297.7651397369173,0.0,16.118,0,16.118
67,TKT-000067,Remote diagnosis,Tier 2,3297.232640349021,3297.232640349021,3298.479869600186,0.0,1.2472,0,1.2472
67,TKT-000067,Verification,Tier 1,3298.479869600186,3298.479869600186,3299.022548784624,0.0,0.5427,0,0.5427
4553,TKT-004553,Intake,(automated),3300.3428759410426,3300.3428759410426,3300.3428759410426,0.0,0.0,0,0.0
4553,TKT-004553,Triage,Tier 1,3300.3428759410426,3300.3428759410426,3300.9585916600354,0.0,0.6157,0,0.6157
4553,TKT-004553,Remote diagnosis,Tier 2,3300.9585916600354,3300.9585916600354,3303.4812784624187,0.0,2.5227,0,2.5227
1199,TKT-001199,Intake,(automated),3304.6150012325747,3304.6150012325747,3304.6150012325747,0.0,0.0,0,0.0
3356,TKT-003356,Intake,(automated),3306.7951052686017,3306.7951052686017,3306.7951052686017,0.0,0.0,0,0.0
1792,TKT-001792,Intake,(automated),3306.978205846735,3306.978205846735,3306.978205846735,0.0,0.0,0,0.0
4553,TKT-004553,Verification,Tier 1,3303.4812784624187,3303.4812784624187,3308.3727382968523,0.0,4.8915,3,4.8915
3356,TKT-003356,Triage,Tier 1,3306.7951052686017,3308.3727382968523,3308.667728588902,1.5776,0.295,2,1.8725999999999998
1199,TKT-001199,Triage,Tier 1,3304.6150012325747,3308.667728588902,3309.214940205076,4.0527,0.5472,1,4.5999
297,TKT-000297,Intake,(automated),3310.208609984614,3310.208609984614,3310.208609984614,0.0,0.0,0,0.0
1792,TKT-001792,Triage,Tier 1,3306.978205846735,3309.214940205076,3310.3742187858957,2.2367,1.1593,1,3.396
297,TKT-000297,Triage,Tier 1,3310.208609984614,3310.3742187858957,3310.8167019746097,0.1656,0.4425,0,0.6081
2514,TKT-002514,Intake,(automated),3311.8866607734976,3311.8866607734976,3311.8866607734976,0.0,0.0,0,0.0
2514,TKT-002514,Triage,Tier 1,3311.8866607734976,3311.8866607734976,3312.18666475942,0.0,0.3,0,0.3
2919,TKT-002919,Intake,(automated),3312.446017633917,3312.446017633917,3312.446017633917,0.0,0.0,0,0.0
2919,TKT-002919,Triage,Tier 1,3312.446017633917,3312.446017633917,3313.310145582011,0.0,0.8641,0,0.8641
3356,TKT-003356,Remote diagnosis,Tier 2,3308.667728588902,3308.667728588902,3313.6753806240486,0.0,5.0077,4,5.0077
1199,TKT-001199,Remote diagnosis,Tier 2,3309.214940205076,3309.214940205076,3313.6997523483956,0.0,4.4848,3,4.4848
1208,TKT-001208,Parts & dispatch,(unstaffed wait),3297.7651397369173,3297.7651397369173,3314.1554915804063,16.3904,0.0,0,16.3904
2514,TKT-002514,Remote diagnosis,Tier 2,3312.18666475942,3313.6753806240486,3314.598599531535,1.4887,0.9232,2,2.4119
297,TKT-000297,Remote diagnosis,Tier 2,3310.8167019746097,3314.598599531535,3315.747085707033,3.7819,1.1485,1,4.9304
1792,TKT-001792,Remote diagnosis,Tier 2,3310.3742187858957,3313.6997523483956,3316.340960645929,3.3255,2.6412,0,5.9666999999999994
3451,TKT-003451,Intake,(automated),3317.396649285885,3317.396649285885,3317.396649285885,0.0,0.0,0,0.0
1792,TKT-001792,Verification,Tier 1,3316.340960645929,3316.340960645929,3317.531994690656,0.0,1.191,1,1.191
3451,TKT-003451,Triage,Tier 1,3317.396649285885,3317.531994690656,3317.908221571776,0.1353,0.3762,0,0.5115
1208,TKT-001208,On-site repair,Field Ops,3314.1554915804063,3314.1554915804063,3318.5839876030354,0.0,4.4285,0,4.4285
1208,TKT-001208,Verification,Tier 1,3318.5839876030354,3318.5839876030354,3319.4354049393955,0.0,0.8514,0,0.8514
2919,TKT-002919,Remote diagnosis,Tier 2,3313.310145582011,3315.747085707033,3319.57590997384,2.4369,3.8288,0,6.265700000000001
1148,TKT-001148,Intake,(automated),3320.287772680887,3320.287772680887,3320.287772680887,0.0,0.0,0,0.0
3451,TKT-003451,Remote diagnosis,Tier 2,3317.908221571776,3317.908221571776,3320.7305788516514,0.0,2.8224,0,2.8224
1148,TKT-001148,Triage,Tier 1,3320.287772680887,3320.287772680887,3320.854957120976,0.0,0.5672,0,0.5672
3700,TKT-003700,Intake,(automated),3323.4677988924373,3323.4677988924373,3323.4677988924373,0.0,0.0,0,0.0
3700,TKT-003700,Triage,Tier 1,3323.4677988924373,3323.4677988924373,3324.5774673961223,0.0,1.1097,0,1.1097
1199,TKT-001199,Parts & dispatch,(unstaffed wait),3313.6997523483956,3313.6997523483956,3324.6302433704104,10.9305,0.0,0,10.9305
1148,TKT-001148,Remote diagnosis,Tier 2,3320.854957120976,3320.854957120976,3325.306087350307,0.0,4.4511,0,4.4511
3700,TKT-003700,Remote diagnosis,Tier 2,3324.5774673961223,3324.5774673961223,3326.47338281213,0.0,1.8959,0,1.8959
1148,TKT-001148,Verification,Tier 1,3325.306087350307,3325.306087350307,3327.269683119402,0.0,1.9636,1,1.9636
3700,TKT-003700,Verification,Tier 1,3326.47338281213,3327.269683119402,3328.3160524153327,0.7963,1.0464,0,1.8427
1199,TKT-001199,On-site repair,Field Ops,3324.6302433704104,3324.6302433704104,3328.690182545105,0.0,4.0599,0,4.0599
1199,TKT-001199,Verification,Tier 1,3328.690182545105,3328.690182545105,3329.7944381626407,0.0,1.1043,0,1.1043
4811,TKT-004811,Intake,(automated),3334.302121533846,3334.302121533846,3334.302121533846,0.0,0.0,0,0.0
3451,TKT-003451,Parts & dispatch,(unstaffed wait),3320.7305788516514,3320.7305788516514,3334.432637313399,13.7021,0.0,0,13.7021
4811,TKT-004811,Triage,Tier 1,3334.302121533846,3334.302121533846,3334.7152785044054,0.0,0.4132,0,0.4132
4811,TKT-004811,Remote diagnosis,Tier 2,3334.7152785044054,3334.7152785044054,3335.007619974475,0.0,0.2923,0,0.2923
1138,TKT-001138,Parts & dispatch,(unstaffed wait),3266.2272265238644,3266.2272265238644,3335.1335751100523,68.9063,0.0,0,68.9063
4811,TKT-004811,Verification,Tier 1,3335.007619974475,3335.007619974475,3335.872174913488,0.0,0.8646,0,0.8646
3451,TKT-003451,On-site repair,Field Ops,3334.432637313399,3334.432637313399,3336.3871173209677,0.0,1.9545,1,1.9545
2919,TKT-002919,Parts & dispatch,(unstaffed wait),3319.57590997384,3319.57590997384,3336.9134132967793,17.3375,0.0,0,17.3375
3451,TKT-003451,Verification,Tier 1,3336.3871173209677,3336.3871173209677,3337.5431466391638,0.0,1.156,0,1.156
1138,TKT-001138,On-site repair,Field Ops,3335.1335751100523,3336.3871173209677,3348.632551290965,1.2535,12.2454,1,13.4989
1138,TKT-001138,Verification,Tier 1,3348.632551290965,3348.632551290965,3349.721161152333,0.0,1.0886,0,1.0886
3397,TKT-003397,Intake,(automated),3350.480066072,3350.480066072,3350.480066072,0.0,0.0,0,0.0
1577,TKT-001577,Intake,(automated),3351.780191749858,3351.780191749858,3351.780191749858,0.0,0.0,0,0.0
3397,TKT-003397,Triage,Tier 1,3350.480066072,3350.480066072,3352.3086159069985,0.0,1.8285,1,1.8285
1577,TKT-001577,Triage,Tier 1,3351.780191749858,3352.3086159069985,3352.597074701968,0.5284,0.2885,0,0.8169
2679,TKT-002679,Intake,(automated),3354.3524949913685,3354.3524949913685,3354.3524949913685,0.0,0.0,0,0.0
3397,TKT-003397,Remote diagnosis,Tier 2,3352.3086159069985,3352.3086159069985,3354.422741842639,0.0,2.1141,0,2.1141
2679,TKT-002679,Triage,Tier 1,3354.3524949913685,3354.3524949913685,3355.299845686999,0.0,0.9474,1,0.9474
1577,TKT-001577,Remote diagnosis,Tier 2,3352.597074701968,3352.597074701968,3356.410870411484,0.0,3.8138,0,3.8138
3397,TKT-003397,Verification,Tier 1,3354.422741842639,3355.299845686999,3357.3179427837717,0.8771,2.0181,1,2.8952
2919,TKT-002919,On-site repair,Field Ops,3336.9134132967793,3348.632551290965,3357.3850778077212,11.7191,8.7525,0,20.4716
1577,TKT-001577,Verification,Tier 1,3356.410870411484,3357.3179427837717,3357.959628272963,0.9071,0.6417,1,1.5488
2919,TKT-002919,Verification,Tier 1,3357.3850778077212,3357.959628272963,3359.319651020191,0.5746,1.36,0,1.9346
2679,TKT-002679,Remote diagnosis,Tier 2,3355.299845686999,3355.299845686999,3363.517281696819,0.0,8.2174,0,8.2174
3139,TKT-003139,Intake,(automated),3374.438094636454,3374.438094636454,3374.438094636454,0.0,0.0,0,0.0
3139,TKT-003139,Triage,Tier 1,3374.438094636454,3374.438094636454,3375.9396928087804,0.0,1.5016,0,1.5016
3277,TKT-003277,Intake,(automated),3377.4693787586107,3377.4693787586107,3377.4693787586107,0.0,0.0,0,0.0
3277,TKT-003277,Triage,Tier 1,3377.4693787586107,3377.4693787586107,3378.6836542308156,0.0,1.2143,0,1.2143
2679,TKT-002679,Parts & dispatch,(unstaffed wait),3363.517281696819,3363.517281696819,3378.7136880487474,15.1964,0.0,0,15.1964
4783,TKT-004783,Intake,(automated),3379.5879235493026,3379.5879235493026,3379.5879235493026,0.0,0.0,0,0.0
4783,TKT-004783,Triage,Tier 1,3379.5879235493026,3379.5879235493026,3379.821650353978,0.0,0.2337,0,0.2337
3277,TKT-003277,Remote diagnosis,Tier 2,3378.6836542308156,3378.6836542308156,3380.516729648077,0.0,1.8331,1,1.8331
2679,TKT-002679,On-site repair,Field Ops,3378.7136880487474,3378.7136880487474,3380.7682721558012,0.0,2.0546,0,2.0546
1163,TKT-001163,Intake,(automated),3381.0990828875674,3381.0990828875674,3381.0990828875674,0.0,0.0,0,0.0
2679,TKT-002679,Verification,Tier 1,3380.7682721558012,3380.7682721558012,3382.017246345704,0.0,1.249,1,1.249
1163,TKT-001163,Triage,Tier 1,3381.0990828875674,3382.017246345704,3382.5681150154396,0.9182,0.5509,0,1.4691
3139,TKT-003139,Remote diagnosis,Tier 2,3375.9396928087804,3375.9396928087804,3382.706911338863,0.0,6.7672,1,6.7672
4783,TKT-004783,Remote diagnosis,Tier 2,3379.821650353978,3380.516729648077,3383.0964677102243,0.6951,2.5797,0,3.2748
104,TKT-000104,Intake,(automated),3383.2736693366537,3383.2736693366537,3383.2736693366537,0.0,0.0,0,0.0
1163,TKT-001163,Remote diagnosis,Tier 2,3382.5681150154396,3382.706911338863,3383.887563564929,0.1388,1.1807,0,1.3195000000000001
3139,TKT-003139,Verification,Tier 1,3382.706911338863,3382.706911338863,3386.752442088049,0.0,4.0455,3,4.0455
104,TKT-000104,Triage,Tier 1,3383.2736693366537,3386.752442088049,3387.2464953160593,3.4788,0.4941,2,3.9729
1969,TKT-001969,Intake,(automated),3387.557987262184,3387.557987262184,3387.557987262184,0.0,0.0,0,0.0
4783,TKT-004783,Verification,Tier 1,3383.0964677102243,3387.2464953160593,3388.081973167988,4.15,0.8355,2,4.9855
104,TKT-000104,Remote diagnosis,Tier 2,3387.2464953160593,3387.2464953160593,3388.3961250230536,0.0,1.1496,0,1.1496
1163,TKT-001163,Verification,Tier 1,3383.887563564929,3388.081973167988,3389.772002506296,4.1944,1.69,2,5.884399999999999
104,TKT-000104,Verification,Tier 1,3388.3961250230536,3389.772002506296,3390.041044475233,1.3759,0.269,1,1.6448999999999998
4128,TKT-004128,Intake,(automated),3390.534652680086,3390.534652680086,3390.534652680086,0.0,0.0,0,0.0
1969,TKT-001969,Triage,Tier 1,3387.557987262184,3390.041044475233,3390.8391798132316,2.4831,0.7981,1,3.2812
4128,TKT-004128,Triage,Tier 1,3390.534652680086,3390.8391798132316,3391.067622775284,0.3045,0.2284,0,0.5328999999999999
3969,TKT-003969,Intake,(automated),3391.1260345408177,3391.1260345408177,3391.1260345408177,0.0,0.0,0,0.0
3356,TKT-003356,Parts & dispatch,(unstaffed wait),3313.6753806240486,3313.6753806240486,3391.223185176885,77.5478,0.0,0,77.5478
3969,TKT-003969,Triage,Tier 1,3391.1260345408177,3391.1260345408177,3391.449573467704,0.0,0.3235,0,0.3235
616,TKT-000616,Intake,(automated),3393.434551914973,3393.434551914973,3393.434551914973,0.0,0.0,0,0.0
4128,TKT-004128,Remote diagnosis,Tier 2,3391.067622775284,3391.067622775284,3393.4770795535737,0.0,2.4095,1,2.4095
616,TKT-000616,Triage,Tier 1,3393.434551914973,3393.434551914973,3393.6666808982836,0.0,0.2321,1,0.2321
4128,TKT-004128,Verification,Tier 1,3393.4770795535737,3393.6666808982836,3394.3931363967513,0.1896,0.7265,0,0.9161
1969,TKT-001969,Remote diagnosis,Tier 2,3390.8391798132316,3390.8391798132316,3394.5033002752107,0.0,3.6641,1,3.6641
3356,TKT-003356,On-site repair,Field Ops,3391.223185176885,3391.223185176885,3394.638945818804,0.0,3.4158,0,3.4158
882,TKT-000882,Intake,(automated),3395.7231888731017,3395.7231888731017,3395.7231888731017,0.0,0.0,0,0.0
1969,TKT-001969,Verification,Tier 1,3394.5033002752107,3394.5033002752107,3396.009062641116,0.0,1.5058,2,1.5058
616,TKT-000616,Remote diagnosis,Tier 2,3393.6666808982836,3394.5033002752107,3396.25785118553,0.8366,1.7546,0,2.5911999999999997
3356,TKT-003356,Verification,Tier 1,3394.638945818804,3396.009062641116,3396.4765486113843,1.3701,0.4675,1,1.8376000000000001
882,TKT-000882,Triage,Tier 1,3395.7231888731017,3396.4765486113843,3397.602608948458,0.7534,1.1261,0,1.8795000000000002
3969,TKT-003969,Remote diagnosis,Tier 2,3391.449573467704,3393.4770795535737,3398.163971990262,2.0275,4.6869,0,6.7143999999999995
3969,TKT-003969,Verification,Tier 1,3398.163971990262,3398.163971990262,3399.1435433740535,0.0,0.9796,0,0.9796
1730,TKT-001730,Intake,(automated),3399.3841287026385,3399.3841287026385,3399.3841287026385,0.0,0.0,0,0.0
1730,TKT-001730,Triage,Tier 1,3399.3841287026385,3399.3841287026385,3400.1409233382205,0.0,0.7568,0,0.7568
4290,TKT-004290,Intake,(automated),3401.9440342058106,3401.9440342058106,3401.9440342058106,0.0,0.0,0,0.0
4290,TKT-004290,Triage,Tier 1,3401.9440342058106,3401.9440342058106,3402.15776574585,0.0,0.2137,0,0.2137
1730,TKT-001730,Remote diagnosis,Tier 2,3400.1409233382205,3400.1409233382205,3402.2261211495024,0.0,2.0852,1,2.0852
4290,TKT-004290,Remote diagnosis,Tier 2,3402.15776574585,3402.2261211495024,3403.5752719618913,0.0684,1.3492,0,1.4176
531,TKT-000531,Intake,(automated),3404.247690496937,3404.247690496937,3404.247690496937,0.0,0.0,0,0.0
4290,TKT-004290,Verification,Tier 1,3403.5752719618913,3403.5752719618913,3404.250712891152,0.0,0.6754,1,0.6754
531,TKT-000531,Triage,Tier 1,3404.247690496937,3404.250712891152,3404.5068956027976,0.003,0.2562,0,0.2592
882,TKT-000882,Remote diagnosis,Tier 2,3397.602608948458,3397.602608948458,3404.7927552824494,0.0,7.1901,0,7.1901
882,TKT-000882,Verification,Tier 1,3404.7927552824494,3404.7927552824494,3405.67168155263,0.0,0.8789,0,0.8789
2480,TKT-002480,Intake,(automated),3410.142097772634,3410.142097772634,3410.142097772634,0.0,0.0,0,0.0
2480,TKT-002480,Triage,Tier 1,3410.142097772634,3410.142097772634,3410.6747604714037,0.0,0.5327,0,0.5327
3277,TKT-003277,Parts & dispatch,(unstaffed wait),3380.516729648077,3380.516729648077,3413.5990862583562,33.0824,0.0,0,33.0824
297,TKT-000297,Parts & dispatch,(unstaffed wait),3315.747085707033,3315.747085707033,3414.9101124405292,99.163,0.0,0,99.163
1712,TKT-001712,Intake,(automated),3415.147909353059,3415.147909353059,3415.147909353059,0.0,0.0,0,0.0
2480,TKT-002480,Remote diagnosis,Tier 2,3410.6747604714037,3410.6747604714037,3415.4055745454607,0.0,4.7308,0,4.7308
531,TKT-000531,Remote diagnosis,Tier 2,3404.5068956027976,3404.5068956027976,3415.5544237871804,0.0,11.0475,0,11.0475
1712,TKT-001712,Triage,Tier 1,3415.147909353059,3415.147909353059,3415.9775076001433,0.0,0.8296,0,0.8296
3277,TKT-003277,On-site repair,Field Ops,3413.5990862583562,3413.5990862583562,3416.808975142484,0.0,3.2099,1,3.2099
1320,TKT-001320,Intake,(automated),3416.8916055507952,3416.8916055507952,3416.8916055507952,0.0,0.0,0,0.0
3277,TKT-003277,Verification,Tier 1,3416.808975142484,3416.808975142484,3417.8146946776806,0.0,1.0057,1,1.0057
1320,TKT-001320,Triage,Tier 1,3416.8916055507952,3417.8146946776806,3418.094390049878,0.9231,0.2797,0,1.2028
2671,TKT-002671,Intake,(automated),3419.3344740830653,3419.3344740830653,3419.3344740830653,0.0,0.0,0,0.0
2671,TKT-002671,Triage,Tier 1,3419.3344740830653,3419.3344740830653,3419.9369644376047,0.0,0.6025,0,0.6025
1730,TKT-001730,Parts & dispatch,(unstaffed wait),3402.2261211495024,3402.2261211495024,3420.330401639339,18.1043,0.0,0,18.1043
1320,TKT-001320,Remote diagnosis,Tier 2,3418.094390049878,3418.094390049878,3420.4797255996627,0.0,2.3853,1,2.3853
977,TKT-000977,Intake,(automated),3420.633336981696,3420.633336981696,3420.633336981696,0.0,0.0,0,0.0
1320,TKT-001320,Verification,Tier 1,3420.4797255996627,3420.4797255996627,3421.0568913481707,0.0,0.5772,1,0.5772
977,TKT-000977,Triage,Tier 1,3420.633336981696,3421.0568913481707,3421.759827928765,0.4236,0.7029,0,1.1265
403,TKT-000403,Intake,(automated),3421.994923207831,3421.994923207831,3421.994923207831,0.0,0.0,0,0.0
403,TKT-000403,Triage,Tier 1,3421.994923207831,3421.994923207831,3422.6693728779505,0.0,0.6744,0,0.6744
3879,TKT-003879,Intake,(automated),3423.9764119905117,3423.9764119905117,3423.9764119905117,0.0,0.0,0,0.0
2671,TKT-002671,Remote diagnosis,Tier 2,3419.9369644376047,3420.4797255996627,3424.1825384737617,0.5428,3.7028,2,4.2456
2665,TKT-002665,Intake,(automated),3424.4721324701763,3424.4721324701763,3424.4721324701763,0.0,0.0,0,0.0
3879,TKT-003879,Triage,Tier 1,3423.9764119905117,3423.9764119905117,3425.444306282271,0.0,1.4679,2,1.4679
297,TKT-000297,On-site repair,Field Ops,3414.9101124405292,3416.808975142484,3426.465862205973,1.8989,9.6569,1,11.5558
2671,TKT-002671,Verification,Tier 1,3424.1825384737617,3425.444306282271,3427.029704840142,1.2618,1.5854,2,2.8472
2665,TKT-002665,Triage,Tier 1,3424.4721324701763,3427.029704840142,3427.294915369982,2.5576,0.2652,1,2.8228
531,TKT-000531,Parts & dispatch,(unstaffed wait),3415.5544237871804,3415.5544237871804,3427.7429709186927,12.1885,0.0,0,12.1885
297,TKT-000297,Verification,Tier 1,3426.465862205973,3427.294915369982,3428.986421909124,0.8291,1.6915,0,2.5206
134,TKT-000134,Intake,(automated),3429.1581920083163,3429.1581920083163,3429.1581920083163,0.0,0.0,0,0.0
134,TKT-000134,Triage,Tier 1,3429.1581920083163,3429.1581920083163,3429.4840474637585,0.0,0.3259,0,0.3259
1730,TKT-001730,On-site repair,Field Ops,3420.330401639339,3426.465862205973,3430.0108462536245,6.1355,3.545,1,9.6805
1730,TKT-001730,Verification,Tier 1,3430.0108462536245,3430.0108462536245,3431.253315526835,0.0,1.2425,0,1.2425
2320,TKT-002320,Intake,(automated),3435.269575283001,3435.269575283001,3435.269575283001,0.0,0.0,0,0.0
531,TKT-000531,On-site repair,Field Ops,3427.7429709186927,3430.0108462536245,3435.370616597301,2.2679,5.3598,0,7.6277
2320,TKT-002320,Triage,Tier 1,3435.269575283001,3435.269575283001,3435.721267182841,0.0,0.4517,1,0.4517
2691,TKT-002691,Intake,(automated),3438.028391953715,3438.028391953715,3438.028391953715,0.0,0.0,0,0.0
531,TKT-000531,Verification,Tier 1,3435.370616597301,3435.721267182841,3438.624024643062,0.3507,2.9028,1,3.2535
2691,TKT-002691,Triage,Tier 1,3438.028391953715,3438.624024643062,3439.017179371942,0.5956,0.3932,0,0.9888
403,TKT-000403,Remote diagnosis,Tier 2,3422.6693728779505,3424.1825384737617,3439.7312739509393,1.5132,15.5487,6,17.0619
560,TKT-000560,Intake,(automated),3440.7710140517224,3440.7710140517224,3440.7710140517224,0.0,0.0,0,0.0
